token,count_pos,count_neg,count_total,log_odds_food,sem_sim_food,logodds_z,semsim_z,final_score
媽,8,0,8,-1.2815193901303772,0.9284578561782837,-0.26351354890103196,0.817769124883316,0.16899952061270726
胡麻,21,0,21,-0.3874544104470372,0.7571225762367249,0.8059848215498631,-0.7890620637641554,0.16796606742425563
不會,6,0,6,-1.5328718289402037,0.976129949092865,-0.5641863521364062,1.2648516273858792,0.167428839672508
口,24,0,24,-0.2595640063430098,0.7322694063186646,0.9589698750903877,-1.0221421893209928,0.16652504932583545
國,16,0,16,-0.6453785668450447,0.8051605820655823,0.49745079859183244,-0.33854792544678325,0.16305130897638614
戚,14,0,14,-0.7705797261080516,0.8278768062591553,0.3476826733960839,-0.1255086872058815,0.15840612915529773
豬肉,76,2,78,-0.23349066166814847,0.7249516248703003,0.9901593303040849,-1.0907704337021167,0.15778742470160423
合口味,6,0,6,-1.5328718289402037,0.9735299944877625,-0.5641863521364062,1.2404685105521989,0.15767559293903588
意,8,0,8,-1.2815193901303772,0.9253363013267517,-0.26351354890103196,0.7884942919695911,0.1572895874472173
性,7,0,7,-1.3993214312318205,0.9472105503082275,-0.4044307012968297,0.993637246203327,0.15479647770323307
海味,7,0,7,-1.3993214312318205,0.9469884037971497,-0.4044307012968297,0.9915538927773957,0.15396313633286052
荷包蛋,7,0,7,-1.3993214312318205,0.9465237855911255,-0.4044307012968297,0.9871965705463425,0.15222020744043924
女友,7,0,7,-1.3993214312318205,0.946325957775116,-0.4044307012968297,0.9853412847881814,0.1514780931371748
泰國,9,0,9,-1.1761398686662758,0.9036141037940979,-0.13745646239634776,0.5847773196488014,0.15143705042171193
回家,32,1,33,-0.6755436803221073,0.8075946569442749,0.4613666878825513,-0.3157204760626244,0.150531822304481
進店,11,0,11,-0.9937802991760751,0.8676713705062866,0.08068569375316757,0.24769610163116804,0.14748985690436778
杯子,23,1,24,-0.9941685254885719,0.8676518797874451,0.08022128969080453,0.2475133121033227,0.1471380986558118
店貓,6,0,6,-1.5328718289402037,0.9704008102416992,-0.5641863521364062,1.2111221269976047,0.14593703951719816
火,27,2,29,-1.2460236196359862,0.9154943823814392,-0.2210527998902657,0.6961939652484237,0.1458459061652101
整餐,7,0,7,-1.3993214312318205,0.9447842836380005,-0.4044307012968297,0.9708830244281826,0.14569478899317528
腸粉,17,0,17,-0.5882011443086164,0.7895522117614746,0.5658475724493108,-0.48492767990922564,0.14553747150589622
海苔,9,0,9,-1.1761398686662758,0.9017255902290344,-0.13745646239634776,0.5670663000761665,0.14435264259265798
屋,13,0,13,-0.839591605207552,0.8370822668075562,0.26512928643218414,-0.03917724910346792,0.1434066722179233
牛肚,11,0,11,-0.9937802991760751,0.866262674331665,0.08068569375316757,0.2344849465819428,0.14220539488467765
黑糖,17,0,17,-0.5882011443086164,0.7886207699775696,0.5658475724493108,-0.4936630069784582,0.14204334067820318
名單,16,0,16,-0.6453785668450447,0.7995108962059021,0.49745079859183244,-0.39153229298913167,0.14185756195944677
手,63,2,65,-0.418660362425455,0.756066620349884,0.7686556390545288,-0.7989651196519474,0.14160733557193828
冬瓜,9,0,9,-1.1761398686662758,0.9009193181991577,-0.13745646239634776,0.5595048507086929,0.14132806284566854
泡水,6,0,6,-1.5328718289402037,0.9690069556236267,-0.5641863521364062,1.1980501603044453,0.14070825283993443
臭味,7,0,7,-1.3993214312318205,0.9434345960617065,-0.4044307012968297,0.9582252688669296,0.14063168676867405
手套,7,0,7,-1.3993214312318205,0.9432230591773987,-0.4044307012968297,0.9562414155509568,0.13983814544228496
大人,16,1,17,-1.3391420802442227,0.9311977624893188,-0.33244296072027335,0.8434647487854394,0.1379201230820118
新竹人,7,0,7,-1.3993214312318205,0.9426559805870056,-0.4044307012968297,0.9509231905726065,0.13771085545094486
黑胡椒,11,0,11,-0.9937802991760751,0.86496502161026,0.08068569375316757,0.22231518875099238,0.13733749175229748
方式,56,2,58,-0.5346253476755871,0.7769954204559326,0.6299360095279307,-0.6026888549921646,0.13688606371989254
形式,8,0,8,-1.2815193901303772,0.9198769927024841,-0.26351354890103196,0.73729533651268,0.13681000526445283
料,46,2,48,-0.7277192255062808,0.8138618469238281,0.3989532595301464,-0.2569449785249314,0.13659396430811524
芝麻,25,0,25,-0.22032428160216444,0.7165786027908325,1.0059092168842465,-1.169295026098451,0.13582751969116752
荔枝,18,0,18,-0.5341149139805248,0.7762840390205383,0.6305466005000608,-0.6093603932638285,0.1345838029945051
基本,40,3,43,-1.152708036132566,0.8945811986923218,-0.10942683671930031,0.5000641558066699,0.13436956029108776
口袋,17,0,17,-0.5882011443086164,0.786526620388031,0.5658475724493108,-0.5133025399182686,0.13418752750227902
時段,26,0,26,-0.18256494167030723,0.7085679173469543,1.0510776928273773,-1.2444215220428836,0.13287800687927287
菜餚,6,0,6,-1.5328718289402037,0.9668512344360352,-0.5641863521364062,1.1778331913332458,0.13262146525145463
可點,8,0,8,-1.2815193901303772,0.9187503457069397,-0.26351354890103196,0.726729319218085,0.13258359834661484
鴨皮,8,0,8,-1.2815193901303772,0.9185203313827515,-0.26351354890103196,0.7245721791937574,0.13172074233688383
人點,12,0,12,-0.9137185846125409,0.8480443358421326,0.17645711440710213,0.0636281650696792,0.13132553467213295
豆芽,11,0,11,-0.9937802991760751,0.8628147840499878,0.08068569375316757,0.20214964680291755,0.12927127497306756
虎,6,0,6,-1.5328718289402037,0.9659150838851929,-0.5641863521364062,1.1690537041028517,0.129109670359297
炭,8,0,8,-1.2815193901303772,0.917763352394104,-0.26351354890103196,0.7174730140450242,0.1288810762773905
小巧,14,0,14,-0.7705797261080516,0.8199859857559204,0.3476826733960839,-0.19951105550353448,0.12880518183623652
平價,37,2,39,-0.9404518270967044,0.8523735404014587,0.14447827626514967,0.1042286818478516,0.12837843849823044
奶酪,17,0,17,-0.5882011443086164,0.7841806411743164,0.5658475724493108,-0.5353038029961419,0.12538702227112972
薯泥,16,0,16,-0.6453785668450447,0.7945994138717651,0.49745079859183244,-0.4375935770380107,0.12343304833989516
大力,7,0,7,-1.3993214312318205,0.9386455416679382,-0.4044307012968297,0.9133121490082472,0.12266643882520112
嘴,17,1,18,-1.2819646577077943,0.915644645690918,-0.264046186862795,0.6976031774799163,0.12061355887428951
餐桌,7,0,7,-1.3993214312318205,0.9380812048912048,-0.4044307012968297,0.9080196375414593,0.12054943423848596
光是,7,0,7,-1.3993214312318205,0.9380776882171631,-0.4044307012968297,0.9079866571679337,0.1205362420890757
塔皮,11,0,11,-0.9937802991760751,0.8603975176811218,0.08068569375316757,0.17947983242442347,0.12020334922166993
單人,6,0,6,-1.5328718289402037,0.9633170366287231,-0.5641863521364062,1.1446884749293886,0.11936357868991176
豆乳,8,0,8,-1.2815193901303772,0.9148780107498169,-0.26351354890103196,0.6904134560513331,0.11805725307991408
豆花,19,0,19,-0.4828026101738061,0.7619777321815491,0.6919274022901094,-0.743529024681068,0.11774483150163845
白色,7,0,7,-1.3993214312318205,0.937032163143158,-0.4044307012968297,0.898181424421955,0.11661414899068423
洋蔥,17,0,17,-0.5882011443086164,0.7813602089881897,0.5658475724493108,-0.5617546215530635,0.11480669484836103
專賣店,10,0,10,-1.08081068269445,0.8753876686096191,-0.02342178776969101,0.32006174901893986,0.11397162694576135
模式,6,0,6,-1.5328718289402037,0.9618714451789856,-0.5641863521364062,1.1311313054528354,0.11394071089929048
座位,145,2,147,0.4076244862175269,0.590592622756958,1.7570740641503493,-2.350827528451716,0.11391342710952301
舒芙蕾,9,0,9,-1.1761398686662758,0.8932654857635498,-0.13745646239634776,0.4877250241930371,0.1126161322394062
冰店,7,0,7,-1.3993214312318205,0.9359263777732849,-0.4044307012968297,0.8878110534109867,0.11246600058629691
台南,6,0,6,-1.5328718289402037,0.9611607193946838,-0.5641863521364062,1.1244659160643713,0.11127455514390483
酒精,7,0,7,-1.3993214312318205,0.9355500340461731,-0.4044307012968297,0.8842815944543645,0.11105421700364804
橄欖油,7,0,7,-1.3993214312318205,0.935541570186615,-0.4044307012968297,0.8842022179621504,0.11102246640676239
新鮮,198,5,203,0.02333352265781663,0.6628320217132568,1.2973775447187506,-1.67334581346738,0.10908820144429832
珍珠,20,0,20,-0.4339934362238411,0.7503059506416321,0.7503139101936295,-0.8529903254231888,0.10899221594690212
內層,9,0,9,-1.1761398686662758,0.8921650648117065,-0.13745646239634776,0.4774049622264298,0.10848810745276327
牛腩,11,0,11,-0.9937802991760751,0.8572238683700562,0.08068569375316757,0.14971644279101412,0.1082979933683062
句點,8,0,8,-1.2815193901303772,0.9121080636978149,-0.26351354890103196,0.6644361015007876,0.10766631125969586
一流,6,0,6,-1.5328718289402037,0.9598073959350586,-0.5641863521364062,1.111774062150829,0.1061978135784879
生乳,12,0,12,-0.9137185846125409,0.8412490487098694,0.17645711440710213,-9.997839067330576e-05,0.10583427728799195
選項,18,1,19,-1.2278784273797028,0.9011421203613281,-0.19934715881204493,0.561594353017824,0.10502944591990267
奶香,16,0,16,-0.6453785668450447,0.7896301746368408,0.49745079859183244,-0.4841965217978443,0.10479187043596172
誘人,7,0,7,-1.3993214312318205,0.93387770652771,-0.4044307012968297,0.868598029369482,0.10478079096969506
艾立,6,0,6,-1.5328718289402037,0.959320604801178,-0.5641863521364062,1.1072087958697499,0.10437170706605625
冰櫃,7,0,7,-1.3993214312318205,0.9336109757423401,-0.4044307012968297,0.8660965518859717,0.1037801999762909
點睛,7,0,7,-1.3993214312318205,0.9334084391593933,-0.4044307012968297,0.8641971059666492,0.1030204216085619
雞肉,88,3,91,-0.37673049103212986,0.7377229332923889,0.8188129879580276,-0.9709974558341155,0.10288881044117032
大片,6,0,6,-1.5328718289402037,0.9588878750801086,-0.5641863521364062,1.1031505329579543,0.10274840190133805
培根,19,0,19,-0.4828026101738061,0.7574445009231567,0.6919274022901094,-0.7860429621131076,0.1007392565288226
教學,10,0,10,-1.08081068269445,0.8717578053474426,-0.02342178776969101,0.2860198546573097,0.1003548692011093
大腸,8,0,8,-1.2815193901303772,0.9100977182388306,-0.26351354890103196,0.6455825076317739,0.10012487371209042
肥腸,12,0,12,-0.9137185846125409,0.8396653532981873,0.17645711440710213,-0.014952326264834018,0.09989333813832767
微酸,9,0,9,-1.1761398686662758,0.8898313641548157,-0.13745646239634776,0.45551885096120537,0.09973366294667352
焦,7,0,7,-1.3993214312318205,0.9325301647186279,-0.4044307012968297,0.8559603974259734,0.09972573819229158
肝,15,0,15,-0.7060221969966349,0.7996240258216858,0.424907678014261,-0.3904713311424942,0.09875607435155886
香酥,19,0,19,-0.4828026101738061,0.7568627595901489,0.6919274022901094,-0.7914986984793781,0.0985569619823144
桃園,8,0,8,-1.2815193901303772,0.909382700920105,-0.26351354890103196,0.6388768710078209,0.0974426190625092
換烤,9,0,9,-1.1761398686662758,0.8891133666038513,-0.13745646239634776,0.44878526486816284,0.09704022850945648
馬鈴薯,15,0,15,-0.7060221969966349,0.7988421320915222,0.424907678014261,-0.39780415385281565,0.09582294526743029
切片,10,0,10,-1.08081068269445,0.8704383373260498,-0.02342178776969101,0.2736455067126241,0.09540513002323504
油耗,7,0,7,-1.3993214312318205,0.9310443997383118,-0.4044307012968297,0.8420264691060937,0.09415216686433969
牙,11,0,11,-0.9937802991760751,0.8526480793952942,0.08068569375316757,0.10680338694037642,0.09113277102805112
靈魂,6,0,6,-1.5328718289402037,0.9552133083343506,-0.5641863521364062,1.0686893965599817,0.08896394734214902
評論,65,2,67,-0.38785065200831603,0.7360240817070007,0.8055108294869565,-0.9869297711938945,0.08853458921461604
外酥,19,0,19,-0.4828026101738061,0.7541902661323547,0.6919274022901094,-0.8165621053906971,0.0885315992177868
靜候,7,0,7,-1.3993214312318205,0.9294226765632629,-0.4044307012968297,0.826817486006351,0.08806857362444259
雞球,8,0,8,-1.2815193901303772,0.9067248702049255,-0.26351354890103196,0.6139509754844222,0.08747226085314974
影片,7,0,7,-1.3993214312318205,0.9292281866073608,-0.4044307012968297,0.82499350365357,0.08733898068333024
偏酸,7,0,7,-1.3993214312318205,0.9290463924407959,-0.4044307012968297,0.8232885860391106,0.08665701363754647
冰沙,19,1,20,-1.176566123572984,0.8863842487335205,-0.13796635702199636,0.4231908180441434,0.08649651300445955
卵,21,0,21,-0.3874544104470372,0.7351859211921692,0.8059848215498631,-0.9947902798806256,0.08567478097766751
披薩,7,0,7,-1.3993214312318205,0.9284947514533997,-0.4044307012968297,0.818115139310644,0.08458763494615978
肉絲,16,0,16,-0.6453785668450447,0.7839192152023315,0.49745079859183244,-0.5377555304246728,0.08336826698523031
火爐,6,0,6,-1.5328718289402037,0.9536863565444946,-0.5641863521364062,1.054369206577285,0.08323587134907029
石坊,8,0,8,-1.2815193901303772,0.9055512547492981,-0.26351354890103196,0.6029444745569769,0.0830696604821716
愛店,7,0,7,-1.3993214312318205,0.928055465221405,-0.4044307012968297,0.8139953875668515,0.08293973424864282
肉汁,19,0,19,-0.4828026101738061,0.7525185346603394,0.6919274022901094,-0.8322400805817617,0.08226040914136096
蠟燭,10,0,10,-1.08081068269445,0.8664997220039368,-0.02342178776969101,0.23670804735332168,0.08063014627951408
地人,8,0,8,-1.2815193901303772,0.9048958420753479,-0.26351354890103196,0.5967978273148139,0.0806110015853064
墨,7,0,7,-1.3993214312318205,0.927035391330719,-0.4044307012968297,0.8044288432868972,0.07911311653666114
心意,6,0,6,-1.5328718289402037,0.9525220990180969,-0.5641863521364062,1.0434504669827807,0.07886837551126857
氣息,8,0,8,-1.2815193901303772,0.9042232036590576,-0.26351354890103196,0.5904896321413136,0.07808772351590629
全部,27,2,29,-1.2460236196359862,0.8974147439002991,-0.2210527998902657,0.5266379520275855,0.07802350087687476
建議點,6,0,6,-1.5328718289402037,0.9516915082931519,-0.5641863521364062,1.0356609499475369,0.07575256869717106
居酒,11,0,11,-0.9937802991760751,0.8484485149383545,0.08068569375316757,0.06741867206759729,0.07537888507893946
鳳爪,8,0,8,-1.2815193901303772,0.9033858776092529,-0.26351354890103196,0.5826369493059274,0.0749466503817518
免費續,6,0,6,-1.5328718289402037,0.9510118961334229,-0.5641863521364062,1.029287353016367,0.07320312992470313
蘇,17,0,17,-0.5882011443086164,0.769956648349762,0.5658475724493108,-0.6687004700771293,0.07202835543873476
黑色,6,0,6,-1.5328718289402037,0.9506609439849854,-0.5641863521364062,1.0259960235363874,0.07188659813271125
魚,136,4,140,-0.16823288395305358,0.6891093254089355,1.068221986275981,-1.4269097546114338,0.07016928992101512
水蓮,11,0,11,-0.9937802991760751,0.8468877673149109,0.08068569375316757,0.05278153510542574,0.06952403029407084
上班族,6,0,6,-1.5328718289402037,0.9499792456626892,-0.5641863521364062,1.0196028619768551,0.06932933350889836
脆口,8,0,8,-1.2815193901303772,0.9018747210502625,-0.26351354890103196,0.5684648915094052,0.06927782726314291
飲茶,6,0,6,-1.5328718289402037,0.9495598673820496,-0.5641863521364062,1.0156698126865804,0.06775611379278845
照片,39,2,41,-0.8891204997726261,0.8262606859207153,0.20588183436629273,-0.14066512530373598,0.06726305049828124
無菜,27,0,27,-0.14617828518896125,0.6840875744819641,1.0946041374340536,-1.4740051690166245,0.06716041485378232
身體,5,0,5,-1.6870415134901364,0.9788132905960083,-0.7486072053695574,1.2900167703646839,0.06684238492413913
動手,6,0,6,-1.5328718289402037,0.9492922425270081,-0.5641863521364062,1.0131599503623434,0.06675216886309365
掃碼,8,0,8,-1.2815193901303772,0.9009936451911926,-0.26351354890103196,0.5602019104677851,0.0659726348464949
核桃,15,0,15,-0.7060221969966349,0.7905600070953369,0.424907678014261,-0.47547628744192005,0.06475409183178854
茶類,5,0,5,-1.6870415134901364,0.9776739478111267,-0.7486072053695574,1.2793316883317678,0.06256835211097272
胸肉,8,0,8,-1.2815193901303772,0.8998998999595642,-0.26351354890103196,0.5499444553119384,0.06186965278415621
風景,6,0,6,-1.5328718289402037,0.9479712247848511,-0.5641863521364062,1.0007710686937312,0.0617966161956488
不柴,9,0,9,-1.1761398686662758,0.8793686628341675,-0.13745646239634776,0.357396649828695,0.06048478249366937
飯量,5,0,5,-1.6870415134901364,0.9769605994224548,-0.7486072053695574,1.2726417034105049,0.05989235814246757
口腔,6,0,6,-1.5328718289402037,0.9474541544914246,-0.5641863521364062,0.9959218358067028,0.05985692304083745
音樂,34,1,35,-0.6166651509785632,0.7720608711242676,0.5317983596495951,-0.6489664679317965,0.05949242861703846
韭菜,7,0,7,-1.3993214312318205,0.9217146039009094,-0.4044307012968297,0.7545289791532661,0.05915317088320865
全牛,6,0,6,-1.5328718289402037,0.9470493793487549,-0.5641863521364062,0.9921257389149668,0.05833848428414301
甘蔗,6,0,6,-1.5328718289402037,0.9469484686851501,-0.5641863521364062,0.9911793698915964,0.057959936674794876
字,12,1,13,-1.6074820980117188,0.9611577987670898,-0.6534366449050036,1.1244385255846634,0.05771342329086321
觀感,7,0,7,-1.3993214312318205,0.9212738871574402,-0.4044307012968297,0.7503958116643108,0.05749990388762655
情人,9,0,9,-1.1761398686662758,0.8784803152084351,-0.13745646239634776,0.3490654720824966,0.05715231139519
家常,13,1,14,-1.53335511860673,0.9466367959976196,-0.5647644728799216,0.9882564144142163,0.056443882037733595
分店,8,0,8,-1.2815193901303772,0.8983203172683716,-0.26351354890103196,0.5351306777051211,0.05594414174142931
瓶,6,0,6,-1.5328718289402037,0.9463440775871277,-0.5641863521364062,0.9855112175602456,0.05569267574225456
胡椒粉,7,0,7,-1.3993214312318205,0.9206597805023193,-0.4044307012968297,0.7446365440637283,0.05519619684739352
老公,15,1,16,-1.399785710395813,0.9205559492111206,-0.4049860812978448,0.74366278456065,0.05447346504555317
肉串,8,0,8,-1.2815193901303772,0.8978965878486633,-0.26351354890103196,0.531156822189976,0.05435459953537122
腿肉,12,0,12,-0.9137185846125409,0.8273038268089294,0.17645711440710213,-0.1308822521330289,0.05352136779104971
濕潤度,6,0,6,-1.5328718289402037,0.9457031488418579,-0.5641863521364062,0.9795004047378575,0.053288350613299285
線,40,1,41,-0.4583270491236915,0.7397185564041138,0.7212055568468847,-0.9522819323424039,0.05181056117116922
總店,7,0,7,-1.3993214312318205,0.9194954633712769,-0.4044307012968297,0.7337172454798421,0.05082847741383906
藝術品,5,0,5,-1.6870415134901364,0.9744371771812439,-0.7486072053695574,1.248976328943043,0.05042620835548273
親節,6,0,6,-1.5328718289402037,0.9448089003562927,-0.5641863521364062,0.971113887042862,0.04993374353530111
老人家,5,0,5,-1.6870415134901364,0.974269449710846,-0.7486072053695574,1.2474033328226857,0.04979700990733987
海帶,13,0,13,-0.839591605207552,0.8119650483131409,0.26512928643218414,-0.2747336976216351,0.04918409281065644
價值,15,1,16,-1.399785710395813,0.9191322922706604,-0.4049860812978448,0.7303113231765955,0.04913288049193132
女服,7,0,7,-1.3993214312318205,0.9189709424972534,-0.4044307012968297,0.7287981389200899,0.04886083478993819
很糟,5,0,5,-1.6870415134901364,0.9740152955055237,-0.7486072053695574,1.245019802098733,0.048843597617758805
蛋白,6,0,6,-1.5328718289402037,0.9439874887466431,-0.5641863521364062,0.9634104543724137,0.04685237046712176
慣,5,0,5,-1.6870415134901364,0.9729510545730591,-0.7486072053695574,1.2350390466868724,0.04485129545301453
藝術,7,0,7,-1.3993214312318205,0.9177566170692444,-0.4044307012968297,0.717409848244882,0.04430551851985498
單調,5,0,5,-1.6870415134901364,0.9728046655654907,-0.7486072053695574,1.2336661687651962,0.044302144284344036
中餐,6,0,6,-1.5328718289402037,0.9432274103164673,-0.5641863521364062,0.9562822217758274,0.0440010774284873
遜色,5,0,5,-1.6870415134901364,0.9724168181419373,-0.7486072053695574,1.2300288248578886,0.042847206721421005
狀況,19,1,20,-1.176566123572984,0.8745090365409851,-0.13796635702199636,0.31182168654197323,0.041948860403591484
糖霜,6,0,6,-1.5328718289402037,0.9425143003463745,-0.5641863521364062,0.9495944728120917,0.04132597784299302
動作,6,0,6,-1.5328718289402037,0.9424166679382324,-0.5641863521364062,0.9486788482047197,0.040959728000044215
西米露,8,0,8,-1.2815193901303772,0.8941944241523743,-0.26351354890103196,0.49643687370823447,0.04046662014267463
饕客,6,0,6,-1.5328718289402037,0.9421440958976746,-0.5641863521364062,0.946122589761794,0.03993722462287391
食材,253,7,260,-0.02050631757314747,0.6527324318885803,1.2449354529767722,-1.7680626512860256,0.039736211271653055
聊天,59,2,61,-0.48327498272026403,0.7411905527114868,0.6913623408234794,-0.9384771305697177,0.03942655226620051
寶藏,7,0,7,-1.3993214312318205,0.9161697626113892,-0.4044307012968297,0.7025278739334864,0.038352728795296775
翼板,6,0,6,-1.5328718289402037,0.9416599869728088,-0.5641863521364062,0.9415824780028954,0.03812117991931446
烤布蕾,7,0,7,-1.3993214312318205,0.9159276485443115,-0.4044307012968297,0.7002572590646553,0.03744448284776436
補菜,5,0,5,-1.6870415134901364,0.9704663753509521,-0.7486072053695574,1.2117370153175737,0.03553048290529509
排骨,88,2,90,-0.0884313250711024,0.66452956199646,1.1636822035119991,-1.6574257958740004,0.03523900375759925
精彩,5,0,5,-1.6870415134901364,0.9700445532798767,-0.7486072053695574,1.2077810474626458,0.033948095763323916
面包,6,0,6,-1.5328718289402037,0.9402710795402527,-0.5641863521364062,0.9285569074284244,0.03291095168952607
香蕉,10,0,10,-1.08081068269445,0.8537659049034119,-0.02342178776969101,0.11728667380646636,0.03286159686077195
差點,5,0,5,-1.6870415134901364,0.9696909785270691,-0.7486072053695574,1.2044651224498675,0.032621725758212594
感覺,219,11,230,-0.5728054659733424,0.7557562589645386,0.5842641901065571,-0.801875777362928,0.029808203118762977
櫻,13,0,13,-0.839591605207552,0.8067173361778259,0.26512928643218414,-0.3239482407731916,0.029498275550033842
客戶,6,0,6,-1.5328718289402037,0.9393596053123474,-0.5641863521364062,0.9200088418020915,0.029491725438992922
技術,15,1,16,-1.399785710395813,0.9135650992393494,-0.4049860812978448,0.6781005969386444,0.028248589996750895
沙爹,6,0,6,-1.5328718289402037,0.9386487007141113,-0.5641863521364062,0.913341775445482,0.026824898896349092
包肉,8,0,8,-1.2815193901303772,0.8903718590736389,-0.26351354890103196,0.46058776667527723,0.026126977329491735
太生,5,0,5,-1.6870415134901364,0.9679503440856934,-0.7486072053695574,1.1881409555334537,0.02609205899164707
盒子,7,0,7,-1.3993214312318205,0.912810206413269,-0.4044307012968297,0.671020996418274,0.025749977789211786
食堂,7,0,7,-1.3993214312318205,0.9126790165901184,-0.4044307012968297,0.6697906607889541,0.025257843537483837
心果,5,0,5,-1.6870415134901364,0.967668890953064,-0.7486072053695574,1.1855014076726411,0.025036239847322006
金箔,9,0,9,-1.1761398686662758,0.869393527507782,-0.13745646239634776,0.26384698183922695,0.023064915297882127
蘑菇,8,0,8,-1.2815193901303772,0.8894215226173401,-0.26351354890103196,0.4516752399720172,0.022561966648187742
性價,5,0,5,-1.6870415134901364,0.9669768810272217,-0.7486072053695574,1.1790115409500592,0.02244029315828927
事,8,0,8,-1.2815193901303772,0.8892159461975098,-0.26351354890103196,0.44974728559422344,0.02179078489707023
羊排,8,0,8,-1.2815193901303772,0.8889057040214539,-0.26351354890103196,0.4468377458620064,0.020626969004183426
很漂亮,13,1,14,-1.53335511860673,0.9370635747909546,-0.5647644728799216,0.8984760118261583,0.020531721002510384
空間,117,2,119,0.19416908450828085,0.6065012216567993,1.5017344529591854,-2.201632144473197,0.02038781398623235
烤類,5,0,5,-1.6870415134901364,0.9663389921188354,-0.7486072053695574,1.1730292365861423,0.020047371412722503
金額,7,0,7,-1.3993214312318205,0.9111901521682739,-0.4044307012968297,0.6558276650212213,0.019672645230390695
米其林,6,0,6,-1.5328718289402037,0.9364706873893738,-0.5641863521364062,0.892915744445493,0.01865448649635354
心理,5,0,5,-1.6870415134901364,0.9659492373466492,-0.7486072053695574,1.1693740050186174,0.018585278785712533
高麗菜,30,1,31,-0.7381020651778778,0.7842164635658264,0.38653309951743803,-0.534967850377686,0.017932719559388383
豆干,8,0,8,-1.2815193901303772,0.8881738781929016,-0.26351354890103196,0.4399744742323886,0.017881660352336293
肉塊,6,0,6,-1.5328718289402037,0.9361957311630249,-0.5641863521364062,0.8903371264272958,0.017623039289074605
海,14,0,14,-0.7705797261080516,0.7901358008384705,0.3476826733960839,-0.4794546148721196,0.01682775808880249
茶碗,12,0,12,-0.9137185846125409,0.8173761963844299,0.17645711440710213,-0.2239864055852103,0.016279706410177147
香氛,6,0,6,-1.5328718289402037,0.9357796907424927,-0.5641863521364062,0.8864353805424015,0.01606234093511688
公園,14,0,14,-0.7705797261080516,0.789849042892456,0.3476826733960839,-0.48214391278791136,0.015752038922485778
牙口,5,0,5,-1.6870415134901364,0.9651504158973694,-0.7486072053695574,1.1618824293238676,0.015588648507812664
啊啊啊,5,0,5,-1.6870415134901364,0.9650614857673645,-0.7486072053695574,1.161048417166237,0.01525504364476038
太久,22,1,23,-1.0367471507720776,0.840554416179657,0.029287888437489428,-0.006614440646054146,0.014926956804071998
貓,16,1,17,-1.3391420802442227,0.8983108997344971,-0.33244296072027335,0.5350423573827984,0.014551166520955339
花蝦,6,0,6,-1.5328718289402037,0.9352418780326843,-0.5641863521364062,0.8813916193505101,0.014044836458360355
拉肚子,8,0,8,-1.2815193901303772,0.8871169090270996,-0.26351354890103196,0.43006191552510625,0.013916636869423349
糕體,8,0,8,-1.2815193901303772,0.8871147632598877,-0.26351354890103196,0.4300417919073618,0.013908587422325563
現金,21,0,21,-0.3874544104470372,0.7159904837608337,0.8059848215498631,-1.174810574328573,0.013666663198488582
蛋,123,4,127,-0.26817988916878743,0.6928147077560425,0.9486633841176301,-1.3921596207030758,0.012334182189347676
草本,6,0,6,-1.5328718289402037,0.9343594908714294,-0.5641863521364062,0.8731163405424908,0.010734724935152595
會員,11,0,11,-0.9937802991760751,0.8311664462089539,0.08068569375316757,-0.09465750423550874,0.01054841455769704
遊戲,8,0,8,-1.2815193901303772,0.8859969973564148,-0.26351354890103196,0.4195590640306537,0.009715496271642338
油條,7,0,7,-1.3993214312318205,0.9082343578338623,-0.4044307012968297,0.6281073815782544,0.008584531853203958
弟弟,6,0,6,-1.5328718289402037,0.9336991310119629,-0.5641863521364062,0.8669232971816392,0.008257507590812008
天使,19,0,19,-0.4828026101738061,0.7327579855918884,0.6919274022901094,-1.0175601533584602,0.008132380030681563
絲,29,0,29,-0.07714738799662779,0.655132532119751,1.1771802742201207,-1.7455538258494872,0.008086634192277509
兒子,6,0,6,-1.5328718289402037,0.9335833191871643,-0.5641863521364062,0.8658371808128211,0.007823061043284785
熱量,6,0,6,-1.5328718289402037,0.9333774447441101,-0.5641863521364062,0.8639064314881184,0.007050761313403653
苦瓜,8,0,8,-1.2815193901303772,0.8850226402282715,-0.26351354890103196,0.4104212646065323,0.006060376501993758
絲瓜,11,0,11,-0.9937802991760751,0.8299210667610168,0.08068569375316757,-0.10633702837862932,0.005876604900448806
鴨血,5,0,5,-1.6870415134901364,0.9625210762023926,-0.7486072053695574,1.1372237307249646,0.0057251690682514345
人份,10,0,10,-1.08081068269445,0.8464264273643494,-0.02342178776969101,0.04845495729037102,0.005328910254333805
全家,6,0,6,-1.5328718289402037,0.9327069520950317,-0.5641863521364062,0.8576183599323626,0.004535532691101352
芋香,7,0,7,-1.3993214312318205,0.9066050052642822,-0.4044307012968297,0.6128268478376425,0.0024723183569592133
生魚,16,0,16,-0.6453785668450447,0.7623158097267151,0.49745079859183244,-0.740358436907555,0.0023271043920774503
石頭,23,2,25,-1.4002503465364189,0.9065036177635193,-0.4055418883214089,0.6118760068992177,0.0014252697668417635
桌菜,5,0,5,-1.6870415134901364,0.961117148399353,-0.7486072053695574,1.1240572948262828,0.00045859470877868125
腐皮,9,0,9,-1.1761398686662758,0.8632725477218628,-0.13745646239634776,0.20644268525506487,0.000103196664217306
